case_id;activity;timestamp
1006;0;2011-01-07 10:24:56
1006;0;2011-01-07 10:38:06
1006;3;2011-03-08 10:30:46
1006;1;2011-04-07 09:02:11
1006;2;2011-04-07 10:43:18
1007;0;2011-01-07 14:03:56
1007;1;2011-06-07 13:35:44
1007;5;2011-06-07 14:13:26
1007;3;2011-06-08 13:00:34
1007;2;2011-11-07 13:05:39
1008;0;2011-01-08 07:52:38
1008;1;2011-02-08 14:00:27
1008;2;2011-03-08 07:07:13
1008;3;2011-09-23 08:00:43
1009;0;2011-01-08 07:58:51
1009;1;2011-01-08 07:59:07
1009;2;2011-01-08 08:07:08
1009;3;2011-01-09 08:00:35
1010;0;2011-01-08 08:02:40
1010;3;2011-03-09 09:29:53
1010;2;2011-08-19 09:29:29
1010;2;2011-08-19 09:29:29
1011;0;2011-01-08 10:24:31
1011;3;2011-01-09 10:30:29
1011;1;2011-03-08 09:14:36
1011;2;2011-03-08 15:44:29
1012;0;2011-01-08 10:31:31
1012;3;2011-01-09 10:40:38
1012;0;2011-10-08 13:50:33
1012;0;2011-10-08 13:50:35
1012;2;2011-12-08 14:30:16
1013;0;2011-01-08 15:26:14
1013;3;2011-07-09 10:51:44
1013;2;2011-08-23 10:51:33
1013;1;2011-11-08 07:06:13
1014;0;2011-01-09 07:15:15
1014;1;2011-01-09 07:15:49
1014;2;2011-09-13 07:50:31
1014;3;2011-10-15 07:20:46
1015;0;2011-01-09 13:39:40
1015;2;2011-01-09 13:59:02
1015;3;2011-08-10 13:40:37
1016;0;2011-01-09 13:53:36
1016;1;2011-05-09 09:52:38
1016;2;2011-09-29 16:06:37
1016;3;2011-10-14 16:06:55
1017;0;2011-01-09 14:32:33
1017;1;2011-05-09 10:32:40
1017;5;2011-05-09 12:35:10
1017;2;2011-09-15 10:43:36
1017;3;2011-10-21 13:50:36
1018;0;2011-01-12 08:13:46
1018;1;2011-01-12 08:24:02
1018;2;2011-01-12 14:08:56
1018;3;2012-01-20 08:20:38
1019;0;2011-01-12 13:08:57
1019;1;2011-02-12 16:18:20
1019;2;2011-09-12 11:00:58
1019;3;2012-03-01 13:10:17
1020;0;2011-01-12 14:53:47
1020;1;2011-02-12 16:29:07
1020;5;2011-12-13 09:50:00
1020;2;2011-12-22 13:36:37
1020;3;2012-06-01 13:36:54
1021;0;2011-01-12 15:29:00
1021;1;2011-01-12 15:50:17
1021;2;2011-05-12 08:10:24
1021;3;2012-01-15 02:02:25
1022;0;2011-01-12 16:47:08
1022;1;2011-02-12 16:29:46
1022;5;2011-12-12 15:52:41
1022;2;2011-12-14 15:52:02
1022;3;2012-05-01 16:50:11
1023;0;2011-01-13 10:59:41
1023;0;2011-01-27 08:24:52
1023;1;2011-01-27 08:24:59
1023;5;2011-04-02 13:41:14
1023;1;2011-10-02 09:17:14
1023;2;2011-10-02 09:17:37
1023;3;2011-12-03 09:18:05
1024;0;2011-01-13 11:40:05
1024;1;2011-01-18 17:08:56
1024;2;2011-01-18 17:09:14
1024;3;2011-03-13 11:51:06
1025;1;2011-01-02 10:45:03
1025;2;2011-01-02 10:51:01
1025;0;2011-01-13 11:48:42
1025;1;2011-01-21 10:28:37
1025;2;2011-01-21 15:46:34
1025;1;2011-01-24 14:27:01
1025;5;2011-01-24 15:28:36
1025;3;2011-02-16 10:51:17
1026;0;2011-01-13 14:32:17
1026;0;2011-01-17 16:34:43
1026;1;2011-01-18 16:07:38
1026;2;2011-01-18 16:21:17
1026;3;2011-02-19 14:40:57
1027;0;2011-01-13 15:12:12
1027;1;2011-01-13 15:12:33
1027;2;2011-01-13 16:23:59
1027;3;2011-02-15 15:20:47
1028;0;2011-01-13 15:40:44
1028;0;2011-01-13 16:32:08
1028;1;2011-01-13 16:32:18
1028;2;2011-01-13 16:32:32
1028;3;2011-02-15 15:50:23
1029;0;2011-01-13 17:03:47
1029;0;2011-01-28 17:43:23
1029;1;2011-01-28 17:43:29
1029;3;2011-02-19 16:52:57
1029;1;2011-04-02 16:50:59
1029;2;2011-04-02 16:52:44
1030;0;2011-01-14 09:39:50
1030;1;2011-01-20 12:04:43
1030;3;2011-02-18 14:41:29
1030;2;2011-03-02 14:41:13
1031;0;2011-01-14 11:24:59
1031;0;2011-01-14 11:35:55
1031;1;2011-01-28 16:45:04
1031;2;2011-01-28 16:45:43
1031;3;2011-02-16 11:30:39
1032;0;2011-01-14 15:15:21
1032;1;2011-01-27 08:06:37
1032;2;2011-01-27 10:19:15
1032;3;2011-02-26 10:19:37
1033;0;2011-01-17 09:18:12
1033;0;2011-01-27 08:10:17
1033;1;2011-01-27 08:10:24
1033;5;2011-01-31 10:34:12
1033;1;2011-01-31 15:13:36
1033;2;2011-01-31 15:13:48
1033;3;2011-02-03 15:14:08
1034;0;2011-01-17 10:10:54
1034;1;2011-01-20 11:01:42
1034;2;2011-02-28 09:40:39
1034;3;2011-03-15 09:40:57
1035;0;2011-01-17 10:36:18
1035;1;2011-01-27 11:15:35
1035;2;2011-01-27 11:23:25
1035;3;2011-02-17 10:40:18
1036;0;2011-01-17 11:16:15
1036;0;2011-01-27 08:35:28
1036;1;2011-01-27 08:35:33
1036;5;2011-01-27 14:29:14
1036;3;2011-02-19 11:49:06
1036;1;2011-04-02 11:48:40
1036;2;2011-04-02 11:48:48
1037;0;2011-01-17 15:07:58
1037;0;2011-01-17 16:23:18
1037;1;2011-01-24 10:58:09
1037;3;2011-02-25 16:02:27
1037;5;2011-03-02 14:27:46
1037;1;2011-10-02 16:01:22
1037;2;2011-10-02 16:02:15
1038;0;2011-01-18 09:52:17
1038;1;2011-01-18 16:49:03
1038;2;2011-01-20 14:46:44
1038;3;2011-02-18 10:00:28
1039;0;2011-01-18 10:51:20
1039;0;2011-01-21 11:48:06
1039;1;2011-01-21 11:48:50
1039;5;2011-01-25 09:52:16
1039;1;2011-01-25 11:03:37
1039;2;2011-01-25 11:03:46
1039;3;2011-02-18 13:10:23
1040;0;2011-01-18 14:21:08
1040;1;2011-01-19 09:00:28
1040;2;2011-01-21 14:18:26
1040;3;2011-02-18 14:30:18
1041;0;2011-01-18 14:22:33
1041;1;2011-01-20 11:20:17
1041;2;2011-01-20 11:21:12
1041;3;2011-02-18 14:30:18
1042;0;2011-01-18 14:23:46
1042;1;2011-01-18 14:36:54
1042;2;2011-01-18 14:46:57
1042;3;2011-02-18 14:30:27
1043;0;2011-01-18 16:32:02
1043;1;2011-01-18 16:43:29
1043;2;2011-01-21 14:20:57
1043;1;2011-01-21 16:26:59
1043;2;2011-01-28 16:51:13
1043;3;2011-05-03 16:40:35
1044;0;2011-01-18 17:07:06
1044;1;2011-01-24 11:23:04
1044;2;2011-01-24 11:53:42
1044;3;2011-02-18 17:01:25
1045;0;2011-01-19 09:17:21
1045;1;2011-01-25 10:28:10
1045;5;2011-01-25 16:33:05
1045;3;2011-05-03 14:20:39
1045;1;2011-09-02 11:37:25
1045;2;2011-09-02 11:37:34
1046;0;2011-01-19 10:08:18
1046;3;2011-02-22 10:48:21
1046;1;2011-04-02 16:33:09
1046;2;2011-07-02 10:48:08
1047;0;2011-01-19 14:25:08
1047;1;2011-01-21 10:59:39
1047;2;2011-01-21 11:00:43
1047;3;2011-02-19 14:31:21
1048;0;2011-01-19 14:55:14
1048;1;2011-01-19 14:55:35
1048;2;2011-01-20 15:21:38
1048;1;2011-01-24 13:38:44
1048;2;2011-02-28 09:40:26
1048;3;2011-03-15 09:40:47
1049;0;2011-01-20 10:39:28
1049;1;2011-02-23 10:33:20
1049;2;2011-02-23 14:03:28
1049;1;2011-04-02 08:49:42
1049;5;2011-07-02 13:34:18
1049;3;2011-10-03 14:03:39
1050;0;2011-01-02 11:25:42
1050;1;2011-01-02 11:26:01
1050;2;2011-01-02 14:04:02
1050;0;2011-01-20 11:14:36
1050;3;2011-05-03 11:20:26
1051;0;2011-01-21 09:43:13
1051;1;2011-01-27 08:24:28
1051;3;2011-02-03 16:59:30
1051;2;2011-02-15 16:59:21
1052;0;2011-01-21 09:47:20
1052;3;2011-02-25 09:01:35
1052;1;2011-07-02 09:19:45
1052;2;2011-10-02 09:01:20
1053;0;2011-01-21 11:48:01
1053;1;2011-01-26 08:30:24
1053;2;2011-02-16 10:30:36
1053;3;2011-03-03 10:30:53
1054;0;2011-01-21 14:01:30
1054;1;2011-01-24 09:36:07
1054;2;2011-01-26 09:52:05
1054;3;2011-06-03 14:11:02
1055;0;2011-01-24 08:35:38
1055;0;2011-01-25 10:18:18
1055;1;2011-01-27 11:07:33
1055;2;2011-08-02 10:21:27
1055;3;2011-11-03 08:40:51
1056;0;2011-01-24 09:11:48
1056;1;2011-01-24 10:13:51
1056;6;2011-01-24 10:14:18
1056;6;2011-01-24 11:19:22
1056;2;2011-02-14 09:41:50
1056;3;2011-03-16 09:42:00
1057;0;2011-01-24 09:59:18
1057;1;2011-02-23 10:34:24
1057;2;2011-02-23 14:03:40
1057;1;2011-04-02 08:57:07
1057;5;2011-07-02 13:33:56
1057;3;2011-10-03 14:03:49
1058;0;2011-01-24 11:48:44
1058;1;2011-01-27 09:12:41
1058;2;2011-02-18 14:02:41
1058;3;2011-05-03 14:02:50
1059;0;2011-01-24 16:04:35
1059;0;2011-01-27 08:02:12
1059;1;2011-01-27 08:02:19
1059;5;2011-01-27 15:10:17
1059;1;2011-04-02 08:21:30
1059;2;2011-04-02 08:21:46
1059;3;2011-09-03 16:10:34
1060;0;2011-01-25 10:24:05
1060;1;2011-01-25 10:27:28
1060;1;2011-02-23 14:17:33
1060;2;2011-02-23 14:17:44
1060;5;2011-07-02 11:46:48
1060;3;2011-10-03 14:18:01
1061;0;2011-01-25 11:52:19
1061;1;2011-01-25 13:33:42
1061;2;2011-01-25 13:34:09
1061;1;2011-01-27 11:05:03
1061;2;2011-02-21 14:21:10
1061;3;2011-08-03 14:21:25
1062;0;2011-01-25 11:58:52
1062;1;2011-01-25 13:32:54
1062;2;2011-01-25 13:33:25
1062;3;2011-12-03 12:00:40
1063;3;2011-01-03 11:48:59
1063;0;2011-01-25 13:15:31
1063;1;2011-01-25 13:15:58
1063;2;2011-02-14 11:48:42
1064;4;2011-01-25 13:33:04
1064;0;2011-01-25 13:33:18
1064;1;2011-01-25 13:33:28
1064;2;2011-01-25 13:35:22
1064;3;2011-10-03 13:40:34
1065;0;2011-01-25 16:28:06
1065;0;2011-01-27 07:59:47
1065;1;2011-01-27 07:59:59
1065;2;2011-01-27 08:00:06
1065;3;2011-02-25 16:30:32
1066;0;2011-01-26 08:16:35
1066;0;2011-01-26 08:57:02
1066;1;2011-01-26 08:57:35
1066;2;2011-01-27 08:24:33
1066;3;2011-02-26 08:20:46
1067;0;2011-01-26 09:03:30
1067;1;2011-04-02 09:01:42
1067;2;2011-04-02 16:02:24
1067;3;2011-11-03 09:10:26
1068;0;2011-01-26 09:10:07
1068;1;2011-01-27 09:10:56
1068;5;2011-02-16 14:45:12
1068;1;2011-02-18 09:09:12
1068;2;2011-02-18 09:14:21
1068;3;2011-08-03 08:18:04
1069;0;2011-01-26 09:20:27
1069;1;2011-03-02 16:36:35
1069;3;2011-03-13 16:35:43
1069;5;2011-04-02 15:32:08
1069;2;2011-11-02 16:35:21
1070;0;2011-01-26 10:50:58
1070;0;2011-01-27 08:05:05
1070;1;2011-01-27 08:05:12
1070;2;2011-01-27 14:20:55
1070;3;2011-03-13 11:00:42
1071;3;2011-01-03 08:22:08
1071;0;2011-01-26 11:07:06
1071;1;2011-01-26 11:07:29
1071;5;2011-01-28 08:39:57
1071;1;2011-02-14 08:20:53
1071;2;2011-02-14 08:21:52
1071;1;2011-04-02 09:38:15
1071;5;2011-10-02 09:10:39
1072;0;2011-01-26 11:24:58
1072;0;2011-01-26 11:59:56
1072;1;2011-01-26 12:00:03
1072;2;2011-01-28 14:29:17
1072;3;2011-11-03 11:30:34
1073;0;2011-01-26 14:45:02
1073;1;2011-01-27 08:40:54
1073;2;2011-01-31 13:34:41
1073;3;2011-03-13 14:50:35
1074;0;2011-01-26 15:00:31
1074;1;2011-01-26 15:00:51
1074;2;2011-01-27 16:17:11
1074;3;2011-02-26 15:10:16
1075;0;2011-01-27 08:34:59
1075;1;2011-01-27 09:32:40
1075;2;2011-01-27 09:34:24
1075;3;2011-05-03 08:42:36
1076;0;2011-01-27 14:36:16
1076;3;2011-02-03 10:54:41
1076;1;2011-02-15 10:54:16
1076;2;2011-02-15 10:54:22
1077;3;2011-01-03 14:50:37
1077;0;2011-01-27 14:49:03
1077;1;2011-01-27 15:12:40
1077;2;2011-01-27 15:12:53
1078;0;2011-01-28 09:01:13
1078;1;2011-01-28 13:49:49
1078;2;2011-01-31 08:58:40
1078;3;2011-03-13 09:11:05
1079;0;2011-01-28 11:31:22
1079;3;2011-03-13 11:40:23
1079;1;2011-04-02 16:36:54
1079;2;2011-07-02 15:01:39
1080;0;2011-01-28 11:42:47
1080;3;2011-03-13 11:50:25
1080;1;2011-09-02 13:50:46
1080;2;2011-09-02 13:50:56
1081;0;2011-01-28 15:19:26
1081;1;2011-01-28 16:43:57
1081;2;2011-01-28 16:44:13
1081;3;2011-03-13 15:20:25
1082;3;2011-01-03 08:36:38
1082;0;2011-01-28 16:09:24
1082;1;2011-02-14 08:36:09
1082;2;2011-02-14 08:36:19
1082;1;2011-11-02 08:52:37
1082;2;2011-11-02 14:13:27
1082;1;2011-11-02 14:33:26
1082;5;2011-11-02 14:33:41
1083;4;2011-01-29 15:17:27
1083;0;2011-01-31 08:17:07
1083;1;2011-01-31 09:01:24
1083;2;2011-01-31 09:09:31
1083;3;2011-02-03 09:09:56
1084;0;2011-01-31 08:01:29
1084;0;2011-01-31 10:44:01
1084;1;2011-01-31 10:44:06
1084;2;2011-03-02 14:51:41
1084;3;2011-09-03 08:11:02
1085;2;2011-01-02 16:37:01
1085;0;2011-01-31 09:12:34
1085;1;2011-01-31 10:43:27
1085;3;2011-03-03 09:20:27
1086;0;2011-01-31 10:42:03
1086;1;2011-01-31 10:54:35
1086;2;2011-01-31 10:54:51
1086;3;2011-09-03 10:50:53
1087;0;2011-01-31 14:05:05
1087;1;2011-09-02 11:29:12
1087;5;2011-09-02 14:02:17
1087;1;2011-10-02 14:07:09
1087;2;2011-10-02 14:07:15
1087;3;2011-12-03 14:07:38
1088;0;2011-02-02 07:58:41
1088;1;2011-02-15 17:03:08
1088;2;2011-02-18 17:16:29
1088;3;2011-05-03 17:16:47
1089;0;2011-02-02 10:24:41
1089;1;2011-02-02 10:24:54
1089;2;2011-02-02 10:57:04
1089;3;2011-09-03 10:30:31
1090;0;2011-02-02 11:51:22
1090;1;2011-02-18 11:42:38
1090;2;2011-02-21 08:07:10
1090;3;2011-03-23 08:07:47
1091;0;2011-02-02 13:34:43
1091;1;2011-02-18 11:44:51
1091;5;2011-02-25 13:55:12
1091;1;2011-02-25 16:38:20
1091;2;2011-02-25 16:38:26
1091;3;2011-12-03 16:38:47
1092;0;2011-02-02 13:36:09
1092;1;2011-02-02 14:34:25
1092;2;2011-02-02 14:34:35
1092;3;2011-05-03 13:40:17
1093;0;2011-02-02 13:50:31
1093;1;2011-09-02 14:14:46
1093;2;2011-09-02 14:15:45
1093;3;2011-12-03 14:01:01
1094;0;2011-02-02 14:07:53
1094;3;2011-02-04 14:15:17
1094;1;2011-02-18 11:44:34
1094;2;2011-02-18 14:36:49
1095;0;2011-02-02 14:17:34
1095;1;2011-02-17 09:18:28
1095;2;2011-02-17 09:18:39
1095;3;2011-03-31 07:40:56
1095;1;2011-04-02 14:48:04
1095;5;2011-08-02 14:55:03
1096;0;2011-02-03 08:31:52
1096;1;2011-02-03 08:32:53
1096;3;2011-02-04 07:41:49
1096;2;2011-04-03 16:45:45
1096;1;2011-04-03 16:59:30
1096;5;2011-08-03 15:19:40
1096;1;2011-11-03 11:44:20
1096;2;2011-11-03 11:44:40
1097;0;2011-02-03 08:36:18
1097;1;2011-02-03 15:02:17
1097;2;2011-02-03 15:02:31
1097;2;2011-02-03 15:02:31
1097;3;2011-04-17 07:42:06
1098;0;2011-02-03 09:04:01
1098;1;2011-02-03 09:13:57
1098;2;2011-02-03 13:24:27
1098;3;2011-04-17 08:10:38
1098;1;2011-09-03 08:25:14
1098;2;2011-10-03 14:11:02
1099;0;2011-02-03 09:12:14
1099;1;2011-03-03 09:01:39
1099;2;2011-03-03 10:27:51
1099;3;2011-04-15 08:20:27
1100;0;2011-02-03 11:40:25
1100;1;2011-02-03 11:40:42
1100;2;2011-02-03 11:42:39
1100;3;2011-03-04 10:50:21
1101;0;2011-02-03 14:52:50
1101;1;2011-02-03 15:04:57
1101;5;2011-02-03 15:08:02
1101;5;2011-03-15 11:44:13
1101;1;2011-04-13 09:19:02
1101;2;2011-04-13 09:19:25
1101;3;2011-04-28 09:19:33
1102;0;2011-02-03 15:31:39
1102;1;2011-02-03 15:32:04
1102;2;2011-02-03 15:37:05
1102;3;2011-04-15 14:42:47
1103;0;2011-02-03 16:02:54
1103;1;2011-02-03 16:03:12
1103;2;2011-02-03 16:06:58
1103;3;2011-04-15 15:13:48
1104;0;2011-02-05 07:28:54
1104;1;2011-02-05 07:29:11
1104;2;2011-02-05 08:11:08
1104;3;2011-02-06 07:30:47
1105;0;2011-02-05 07:38:49
1105;1;2011-02-05 07:39:18
1105;2;2011-02-05 10:16:41
1105;3;2011-06-19 07:41:00
1106;0;2011-02-05 07:48:53
1106;1;2011-02-05 07:51:13
1106;2;2011-02-05 10:22:19
1106;3;2011-02-06 07:50:40
1107;0;2011-02-05 07:51:26
1107;1;2011-02-05 07:51:36
1107;2;2011-02-05 15:23:41
1107;3;2011-02-06 08:00:25
1108;0;2011-02-05 08:21:45
1108;1;2011-02-05 13:18:26
1108;2;2011-06-05 14:46:44
1108;3;2011-06-30 08:30:48
1109;0;2011-02-05 12:36:14
1109;1;2011-02-05 12:39:06
1109;1;2011-02-05 12:40:52
1109;2;2011-02-05 13:32:09
1109;3;2011-04-06 12:40:21
1110;0;2011-02-05 14:06:33
1110;1;2011-02-05 14:06:52
1110;2;2011-02-05 15:36:46
1110;3;2011-02-06 14:11:25
1111;0;2011-02-05 14:31:47
1111;1;2011-02-05 14:32:14
1111;3;2011-02-06 14:40:46
1111;2;2011-11-05 10:40:06
1112;0;2011-02-05 14:51:39
1112;1;2011-02-05 14:52:07
1112;2;2011-03-05 10:35:10
1112;3;2011-06-17 15:00:35
1113;0;2011-02-08 08:18:36
1113;2;2011-02-08 08:19:29
1113;3;2011-02-09 08:21:17
1114;0;2011-02-08 09:03:35
1114;1;2011-02-08 10:20:41
1114;2;2011-02-08 10:21:54
1114;3;2011-09-15 09:10:24
1115;0;2011-02-08 12:53:16
1115;2;2011-02-08 13:34:54
1115;3;2011-09-17 13:00:30
1116;0;2011-02-08 13:07:34
1116;1;2011-05-08 12:44:00
1116;5;2011-05-08 15:07:55
1116;2;2011-08-25 13:25:36
1116;3;2011-09-09 13:25:52
1117;0;2011-02-08 13:56:04
1117;1;2011-02-08 13:56:15
1117;3;2011-02-09 14:00:24
1117;2;2011-03-08 16:03:15
1118;0;2011-02-08 14:16:52
1118;2;2011-07-09 15:33:01
1118;1;2011-08-30 07:29:32
1118;3;2011-09-22 15:33:18
1119;0;2011-02-08 14:22:25
1119;1;2011-02-09 08:04:57
1119;3;2011-09-27 15:27:17
1119;1;2011-12-08 15:22:22
1119;2;2011-12-09 15:27:00
1120;0;2011-02-08 14:55:50
1120;0;2011-04-08 10:57:01
1120;1;2011-04-08 10:57:13
1120;2;2011-04-08 11:05:55
1120;3;2011-09-24 15:00:37
1121;0;2011-02-09 13:25:55
1121;3;2011-04-10 13:56:37
1121;1;2011-09-14 13:30:44
1121;2;2011-09-19 13:56:27
1122;0;2011-02-09 13:35:01
1122;1;2011-07-09 16:39:55
1122;5;2011-08-09 15:11:02
1122;3;2011-08-10 12:50:51
1122;5;2011-09-16 10:41:01
1122;2;2011-09-21 09:41:53
1123;0;2011-02-09 15:14:41
1123;0;2011-09-14 07:54:09
1123;1;2011-09-14 09:24:43
1123;2;2011-09-15 12:22:27
1123;3;2011-10-16 15:21:25
1124;0;2011-02-11 08:20:14
1124;1;2011-02-11 08:20:41
1124;2;2011-02-11 09:49:41
1124;3;2011-07-12 08:30:27
1125;0;2011-02-11 08:53:44
1125;1;2011-03-11 11:48:59
1125;3;2011-03-12 16:30:21
1125;5;2011-11-17 17:07:00
1125;2;2011-11-18 15:28:58
1126;0;2011-02-11 17:01:36
1126;1;2011-02-11 17:06:35
1126;5;2011-02-11 17:23:23
1126;2;2011-03-11 09:22:55
1126;3;2011-11-12 09:37:20
1127;0;2011-02-12 09:40:23
1127;1;2011-12-23 15:35:25
1127;3;2012-01-17 13:52:26
1127;2;2012-02-01 13:52:06
1128;0;2011-02-12 09:52:07
1128;1;2011-05-12 08:15:04
1128;5;2011-05-12 08:32:43
1128;2;2011-12-12 09:34:29
1128;3;2012-04-01 10:00:58
1129;0;2011-02-12 09:54:14
1129;1;2011-05-12 14:22:53
1129;2;2011-05-12 15:21:03
1129;3;2012-04-01 10:00:26
1130;0;2011-02-12 09:59:10
1130;1;2011-02-12 10:52:24
1130;2;2011-02-12 11:23:36
1130;3;2012-04-01 10:00:46
1131;0;2011-02-12 10:06:55
1131;1;2011-09-12 08:08:55
1131;2;2011-12-12 13:08:17
1131;3;2012-04-01 10:10:36
1132;1;2011-02-12 10:24:09
1132;2;2011-02-12 15:50:42
1132;3;2012-01-15 10:30:38
1133;0;2011-02-12 11:12:53
1133;2;2011-02-12 14:23:34
1133;2;2011-02-12 14:23:34
1133;3;2012-06-01 11:20:44
1134;0;2011-02-12 13:10:48
1134;1;2011-09-12 13:53:14
1134;2;2011-12-12 13:42:41
1134;2;2011-12-12 13:42:41
1134;3;2012-04-01 13:20:28
1135;0;2011-02-12 15:16:25
1135;2;2011-12-16 11:33:29
1135;3;2012-04-01 15:20:17
1136;0;2011-02-14 09:03:48
1136;1;2011-02-14 09:04:20
1136;5;2011-02-15 16:14:19
1136;1;2011-03-14 09:31:02
1136;2;2011-03-14 09:31:18
1136;3;2011-12-04 10:32:07
1137;0;2011-02-14 09:09:52
1137;0;2011-02-14 09:25:20
1137;1;2011-02-14 10:37:16
1137;2;2011-02-14 10:42:35
1137;3;2011-03-30 08:10:31
1138;0;2011-02-14 09:47:22
1138;1;2011-02-14 09:47:57
1138;2;2011-02-14 14:15:52
1138;3;2011-03-04 08:51:00
1139;0;2011-02-14 11:07:55
1139;1;2011-02-14 11:08:23
1139;5;2011-02-14 11:18:45
1139;1;2011-02-23 10:34:03
1139;3;2011-03-26 11:47:58
1139;5;2011-08-03 11:14:03
1139;1;2011-11-03 11:47:04
1139;2;2011-11-03 11:47:46
1140;3;2011-02-04 14:15:17
1140;0;2011-02-14 11:20:15
1140;1;2011-02-14 11:20:58
1140;5;2011-02-28 08:23:49
1140;5;2011-02-28 13:38:43
1140;2;2011-03-16 15:12:16
1141;0;2011-02-14 11:31:16
1141;0;2011-02-14 11:33:58
1141;1;2011-02-14 11:37:05
1141;5;2011-02-14 13:48:17
1141;1;2011-02-15 16:41:19
1141;2;2011-02-15 16:41:26
1141;3;2011-03-17 11:40:21
1142;0;2011-02-14 14:15:17
1142;1;2011-02-15 08:26:51
1142;3;2011-06-04 15:52:56
1142;2;2011-07-03 16:52:38
1143;4;2011-02-14 14:15:24
1143;0;2011-02-14 14:28:41
1143;1;2011-02-14 14:28:56
1143;2;2011-02-14 14:29:01
1143;3;2011-04-15 13:29:18
1144;4;2011-02-14 14:16:18
1144;0;2011-02-14 14:19:38
1144;1;2011-02-14 14:20:24
1144;2;2011-02-14 14:20:32
1144;3;2011-04-15 13:21:18
1145;0;2011-02-14 15:23:08
1145;1;2011-02-15 11:17:46
1145;2;2011-02-15 11:52:47
1145;3;2011-03-30 14:30:33
1146;0;2011-02-15 07:58:48
1146;1;2011-02-15 08:03:48
1146;2;2011-02-15 08:05:32
1146;3;2011-08-04 16:00:31
1147;0;2011-02-15 09:38:24
1147;1;2011-02-15 09:39:26
1147;2;2011-02-15 10:48:30
1147;3;2011-03-18 09:40:22
1148;0;2011-02-15 09:48:01
1148;1;2011-02-15 10:23:25
1148;2;2011-02-15 10:23:54
1148;3;2011-03-31 08:50:53
1149;0;2011-02-15 10:01:55
1149;1;2011-02-15 10:03:08
1149;1;2011-02-15 10:18:49
1149;2;2011-02-21 09:07:25
1149;3;2011-03-04 07:10:40
1150;0;2011-02-15 10:09:26
1150;1;2011-02-15 10:25:07
1150;2;2011-02-15 10:25:46
1150;3;2011-09-04 09:10:45
1151;0;2011-02-15 10:21:12
1151;1;2011-02-15 10:21:42
1151;2;2011-02-15 11:15:27
1151;3;2011-04-15 09:30:38
1152;0;2011-02-15 10:37:54
1152;1;2011-02-15 10:42:01
1152;3;2011-03-04 14:53:51
1152;2;2011-04-03 15:53:26
1153;0;2011-02-15 10:50:35
1153;1;2011-02-15 10:50:58
1153;2;2011-02-15 11:25:12
1153;3;2011-04-15 10:00:27
1154;3;2011-02-04 10:52:25
1154;0;2011-02-15 11:45:09
1154;1;2011-02-15 11:59:24
1154;2;2011-02-28 09:39:53
1155;3;2011-02-04 14:15:17
1155;0;2011-02-15 13:52:41
1155;1;2011-02-15 13:52:52
1155;2;2011-02-15 13:53:29
1156;3;2011-01-04 15:16:44
1156;1;2011-02-03 16:16:06
1156;2;2011-02-03 16:16:13
1156;0;2011-02-15 15:52:20
1156;1;2011-02-15 15:52:41
1156;5;2011-02-21 15:34:00
1157;0;2011-02-16 08:28:16
1157;1;2011-02-16 08:29:09
1157;5;2011-02-17 11:40:11
1157;1;2011-02-18 08:06:56
1157;5;2011-02-21 13:57:56
1157;1;2011-03-18 08:11:30
1157;2;2011-03-18 08:12:29
1157;3;2011-04-15 07:17:19
1158;2;2011-01-03 16:19:24
1158;0;2011-02-16 10:19:31
1158;1;2011-02-21 07:59:20
1158;3;2011-03-04 09:22:00
1159;3;2011-01-04 08:25:41
1159;1;2011-02-03 09:21:59
1159;2;2011-02-03 09:22:09
1159;1;2011-02-03 09:25:13
1159;2;2011-02-03 09:25:20
1159;0;2011-02-16 10:42:58
1159;1;2011-02-16 14:51:42
1159;5;2011-02-16 15:00:26
1160;0;2011-02-16 11:44:57
1160;0;2011-02-16 11:45:11
1160;1;2011-02-16 11:45:49
1160;2;2011-02-18 16:24:46
1160;3;2011-03-04 07:10:00
1161;3;2011-01-04 12:20:32
1161;0;2011-02-16 13:11:00
1161;1;2011-02-16 15:28:45
1161;2;2011-02-17 17:06:35
1162;0;2011-02-16 13:36:14
1162;1;2011-02-16 13:36:37
1162;5;2011-02-21 16:12:12
1162;1;2011-02-22 11:26:45
1162;2;2011-02-22 11:47:55
1162;3;2011-08-04 10:48:30
1163;0;2011-02-16 14:01:20
1163;1;2011-02-17 11:22:06
1163;2;2011-02-18 10:14:19
1163;3;2011-10-04 13:10:34
1164;0;2011-02-16 14:45:11
1164;1;2011-02-16 14:45:22
1164;2;2011-02-16 14:45:39
1164;3;2011-04-16 13:50:45
1165;0;2011-02-16 16:50:33
1165;1;2011-02-16 16:50:49
1165;2;2011-02-16 16:51:44
1165;3;2011-04-16 16:00:34
1166;1;2011-01-03 10:35:03
1166;2;2011-01-03 14:25:32
1166;0;2011-02-16 16:53:55
1166;1;2011-02-17 09:00:13
1166;2;2011-02-17 14:18:05
1166;3;2011-04-15 13:25:57
1167;5;2011-02-03 15:25:06
1167;1;2011-02-03 15:28:01
1167;5;2011-02-03 15:38:40
1167;0;2011-02-17 08:20:28
1167;1;2011-02-18 10:44:10
1167;1;2011-03-30 10:25:28
1167;2;2011-03-30 10:25:39
1167;3;2011-04-16 13:20:14
1168;0;2011-02-17 08:31:22
1168;1;2011-02-17 08:31:57
1168;5;2011-02-17 11:32:53
1168;1;2011-02-22 14:46:54
