case_id,activity,timestamp
2982,0,2018-02-16 12:07:00
2982,3,2018-03-29 15:11:00
2982,2,2018-08-03 17:30:00
2983,0,2018-02-16 12:08:00
2983,1,2018-03-16 12:08:00
2983,2,2018-03-30 16:51:00
2983,3,2018-07-06 13:11:00
2984,0,2018-02-16 12:10:00
2984,1,2018-02-27 11:26:00
2984,3,2018-03-13 14:48:00
2984,2,2018-05-03 12:39:00
2985,0,2018-02-16 12:16:00
2985,1,2018-02-27 09:05:00
2985,1,2018-02-27 09:05:00
2985,1,2018-02-27 09:06:00
2985,1,2018-02-27 09:06:00
2985,1,2018-02-27 09:06:00
2985,3,2018-03-15 14:13:00
2985,2,2018-07-03 05:03:00
2986,0,2018-02-16 12:41:00
2986,1,2018-02-26 18:23:00
2987,0,2018-02-16 12:50:00
2987,2,2018-02-24 11:42:00
2987,1,2018-02-26 09:24:00
2987,9,2018-02-26 16:29:00
2987,3,2018-09-03 14:51:00
2988,0,2018-02-16 13:01:00
2988,1,2018-02-17 10:30:00
2988,2,2018-03-19 12:50:00
2988,3,2018-04-26 11:15:00
2989,0,2018-02-16 13:04:00
2989,1,2018-05-03 07:49:00
2990,0,2018-02-16 13:37:00
2990,1,2018-02-26 11:00:00
2990,2,2018-03-21 17:46:00
2990,3,2018-05-17 14:50:00
2991,0,2018-02-16 13:49:00
2991,1,2018-03-23 08:42:00
2991,2,2018-03-29 13:23:00
2991,9,2018-03-30 10:07:00
2991,3,2018-10-04 13:11:00
2992,0,2018-02-16 13:57:00
2992,1,2018-05-03 10:21:00
2992,3,2018-07-06 13:10:00
2992,2,2018-10-03 08:41:00
2993,0,2018-02-16 13:58:00
2993,3,2018-05-07 14:10:00
2993,1,2018-07-03 11:07:00
2993,2,2018-10-03 08:08:00
2994,0,2018-02-16 13:58:00
2994,3,2018-05-07 14:10:00
2994,1,2018-07-03 11:07:00
2994,2,2018-10-03 08:08:00
2995,0,2018-02-16 13:58:00
2995,1,2018-03-14 11:21:00
2995,2,2018-03-15 10:22:00
2995,3,2018-05-07 14:10:00
2996,1,2018-02-16 14:14:00
2996,2,2018-02-17 05:48:00
2996,3,2018-04-26 11:14:00
2997,0,2018-02-16 14:27:00
2997,14,2018-02-26 09:09:00
2997,1,2018-02-27 09:27:00
2997,2,2018-03-19 15:36:00
2997,3,2018-04-26 11:11:00
2998,0,2018-02-16 14:27:00
2998,14,2018-02-26 09:16:00
2998,1,2018-02-27 09:27:00
2998,2,2018-03-19 15:36:00
2998,3,2018-04-26 11:11:00
2999,15,2018-02-16 14:47:00
2999,22,2018-02-19 17:44:00
2999,1,2018-02-19 17:57:00
2999,2,2018-02-21 05:08:00
2999,3,2018-04-26 11:14:00
3000,0,2018-02-16 14:59:00
3000,1,2018-02-22 09:17:00
3001,0,2018-02-16 15:26:00
3001,2,2018-03-19 15:51:00
3001,3,2018-04-26 11:15:00
3001,1,2018-05-03 10:01:00
3002,0,2018-02-16 15:29:00
3002,1,2018-03-26 14:52:00
3002,2,2018-03-26 15:48:00
3002,3,2018-09-05 14:10:00
3003,0,2018-02-16 15:38:00
3003,2,2018-03-29 12:32:00
3003,7,2018-06-14 11:42:00
3003,3,2018-06-14 11:43:00
3003,2,2018-06-14 12:09:00
3003,3,2018-06-14 15:00:00
3003,1,2018-09-04 09:50:00
3003,9,2018-09-04 17:45:00
3004,0,2018-02-16 15:49:00
3004,17,2018-02-21 11:53:00
3004,1,2018-06-03 14:25:00
3005,0,2018-02-16 15:49:00
3005,1,2018-03-15 13:44:00
3006,0,2018-02-16 15:49:00
3006,1,2018-03-15 13:44:00
3007,1,2018-02-03 11:21:00
3007,0,2018-02-16 15:55:00
3007,21,2018-02-16 17:35:00
3007,3,2018-04-26 11:13:00
3007,2,2018-10-03 08:06:00
3008,0,2018-02-16 16:00:00
3008,21,2018-02-16 16:11:00
3008,1,2018-02-26 15:47:00
3008,2,2018-03-19 16:12:00
3008,3,2018-04-26 11:15:00
3009,0,2018-02-16 16:05:00
3009,21,2018-02-19 12:38:00
3009,26,2018-02-22 10:12:00
3009,1,2018-02-27 10:46:00
3009,3,2018-04-26 11:12:00
3009,2,2018-09-03 10:45:00
3010,0,2018-02-16 16:10:00
3010,2,2018-04-19 10:10:00
3010,3,2018-05-07 14:11:00
3010,1,2018-09-04 14:56:00
3010,6,2018-09-04 15:28:00
3010,1,2018-09-04 15:29:00
3011,1,2018-01-03 09:36:00
3011,0,2018-02-16 16:25:00
3012,0,2018-02-16 16:51:00
3012,21,2018-02-19 10:22:00
3012,1,2018-02-23 10:49:00
3012,2,2018-02-24 05:43:00
3012,3,2018-05-24 13:35:00
3013,0,2018-02-16 16:51:00
3013,21,2018-02-19 10:19:00
3013,1,2018-02-23 10:44:00
3013,2,2018-02-27 12:11:00
3013,3,2018-05-24 13:34:00
3014,0,2018-02-16 16:51:00
3014,21,2018-02-19 10:21:00
3014,1,2018-02-23 10:44:00
3014,2,2018-02-24 05:44:00
3014,3,2018-05-24 13:35:00
3015,0,2018-02-16 16:58:00
3015,2,2018-03-27 17:53:00
3015,3,2018-05-04 15:49:00
3015,1,2018-12-03 09:51:00
3016,0,2018-02-16 17:17:00
3016,2,2018-04-26 14:03:00
3016,1,2018-04-27 14:48:00
3016,9,2018-04-28 08:46:00
3016,3,2018-07-06 13:12:00
3017,0,2018-02-16 17:32:00
3017,17,2018-02-21 15:36:00
3017,1,2018-03-19 15:04:00
3017,2,2018-03-22 10:59:00
3017,3,2018-09-05 14:09:00
3018,0,2018-02-16 17:33:00
3018,1,2018-03-21 14:08:00
3018,2,2018-03-21 16:53:00
3018,9,2018-03-24 09:31:00
3018,3,2018-05-24 13:33:00
3019,0,2018-02-16 18:36:00
3019,1,2018-04-26 11:43:00
3019,2,2018-05-22 11:25:00
3019,9,2018-05-23 15:22:00
3019,8,2018-05-30 11:10:00
3019,3,2018-06-14 15:00:00
3020,0,2018-02-17 09:23:00
3020,1,2018-02-17 14:37:00
3020,2,2018-02-23 10:03:00
3020,3,2018-04-26 11:14:00
3020,9,2018-06-03 16:58:00
3021,0,2018-02-18 17:07:00
3021,17,2018-02-18 17:12:00
3021,3,2018-06-28 14:04:00
3021,2,2018-10-04 12:38:00
3022,0,2018-02-19 07:20:00
3022,1,2018-02-21 17:35:00
3022,2,2018-02-24 09:42:00
3022,3,2018-03-29 15:08:00
3023,0,2018-02-19 07:20:00
3023,1,2018-02-21 17:35:00
3023,2,2018-02-24 09:42:00
3023,3,2018-03-29 15:08:00
3024,0,2018-02-19 07:21:00
3024,1,2018-02-20 17:33:00
3024,2,2018-03-21 10:32:00
3024,3,2018-05-04 15:50:00
3025,0,2018-02-19 07:22:00
3025,1,2018-02-21 17:36:00
3025,2,2018-02-27 15:05:00
3025,3,2018-03-15 14:14:00
3026,0,2018-02-19 07:22:00
3026,2,2018-02-23 10:05:00
3026,1,2018-02-27 17:43:00
3026,3,2018-03-15 14:14:00
3027,0,2018-02-19 07:32:00
3027,1,2018-02-21 17:35:00
3027,3,2018-03-29 15:10:00
3027,2,2018-06-03 17:39:00
3028,0,2018-02-19 07:33:00
3028,1,2018-02-21 17:35:00
3028,2,2018-03-14 17:39:00
3028,3,2018-05-04 15:51:00
3029,0,2018-02-19 07:33:00
3029,1,2018-02-21 17:35:00
3029,2,2018-03-14 17:39:00
3029,3,2018-05-04 15:51:00
3030,0,2018-02-19 07:33:00
3030,1,2018-02-21 17:35:00
3030,2,2018-03-14 17:39:00
3030,3,2018-05-04 15:51:00
3031,0,2018-02-19 08:24:00
3031,2,2018-03-14 11:01:00
3031,1,2018-05-03 10:22:00
3031,3,2018-07-06 13:10:00
3032,0,2018-02-19 08:26:00
3032,3,2018-05-07 14:10:00
3032,1,2018-07-03 11:08:00
3032,2,2018-10-03 08:08:00
3033,0,2018-02-19 08:37:00
3033,1,2018-02-21 17:35:00
3033,3,2018-03-29 15:06:00
3033,2,2018-08-03 16:01:00
3034,0,2018-02-19 08:37:00
3034,1,2018-02-23 08:01:00
3034,2,2018-10-03 07:16:00
3034,3,2018-12-04 14:07:00
3035,0,2018-02-19 08:44:00
3035,1,2018-02-20 17:32:00
3035,3,2018-04-26 11:11:00
3035,2,2018-10-03 08:15:00
3036,0,2018-02-19 08:44:00
3036,1,2018-02-20 17:32:00
3036,3,2018-04-26 11:11:00
3036,2,2018-10-03 08:15:00
3037,0,2018-02-19 08:44:00
3037,1,2018-02-20 17:32:00
3037,3,2018-04-26 11:11:00
3037,2,2018-10-03 08:15:00
3038,0,2018-02-19 09:04:00
3038,1,2018-02-23 17:16:00
3038,2,2018-03-19 18:08:00
3038,9,2018-03-27 17:27:00
3038,3,2018-04-26 11:14:00
3039,0,2018-02-19 09:04:00
3039,2,2018-03-13 15:19:00
3039,9,2018-03-20 06:40:00
3039,3,2018-03-29 15:07:00
3040,0,2018-02-19 09:17:00
3040,1,2018-02-23 10:42:00
3040,3,2018-05-04 15:49:00
3040,2,2018-12-03 13:37:00
3041,0,2018-02-19 09:24:00
3041,3,2018-03-29 15:10:00
3041,2,2018-05-03 13:56:00
3042,0,2018-02-19 09:29:00
3042,3,2018-03-29 15:10:00
3042,2,2018-08-03 13:21:00
3043,0,2018-02-19 09:30:00
3043,21,2018-02-19 10:45:00
3043,1,2018-02-21 14:43:00
3043,2,2018-02-24 06:54:00
3043,3,2018-04-26 11:14:00
3044,0,2018-02-19 09:36:00
3044,9,2018-03-17 07:59:00
3044,3,2018-03-29 15:10:00
3044,2,2018-09-03 16:21:00
3045,0,2018-02-19 09:37:00
3045,1,2018-02-23 13:52:00
3045,1,2018-02-26 07:52:00
3045,3,2018-04-26 11:13:00
3045,2,2018-12-03 15:38:00
3046,0,2018-02-19 09:38:00
3046,21,2018-02-19 13:33:00
3046,1,2018-02-23 10:16:00
3046,2,2018-08-03 15:01:00
3046,3,2018-09-05 14:10:00
3047,0,2018-02-19 09:47:00
3047,21,2018-02-19 10:51:00
3047,1,2018-02-22 10:34:00
3047,3,2018-04-26 11:13:00
3047,2,2018-10-03 07:17:00
3048,0,2018-02-19 09:49:00
3048,1,2018-02-21 12:11:00
3048,2,2018-03-20 15:32:00
3048,3,2018-04-26 11:13:00
3049,0,2018-02-19 09:50:00
3049,21,2018-02-19 13:02:00
3049,1,2018-09-04 12:05:00
3050,1,2018-01-05 07:27:00
3050,0,2018-02-19 09:54:00
3050,21,2018-02-19 13:02:00
3051,0,2018-02-19 09:55:00
3051,21,2018-02-19 11:47:00
3051,2,2018-03-21 13:55:00
3051,3,2018-04-26 11:14:00
3051,1,2018-06-03 12:03:00
3052,0,2018-02-19 10:03:00
3052,3,2018-03-29 15:10:00
3052,2,2018-07-03 17:42:00
3052,9,2018-12-03 17:26:00
3053,0,2018-02-19 10:09:00
3053,2,2018-03-21 17:33:00
3053,3,2018-09-05 14:12:00
3054,0,2018-02-19 10:09:00
3054,17,2018-02-19 11:53:00
3054,2,2018-03-21 17:33:00
3054,3,2018-09-05 14:12:00
3055,0,2018-02-19 10:13:00
3055,3,2018-04-26 11:15:00
3055,2,2018-10-04 14:44:00
3056,0,2018-02-19 10:15:00
3056,1,2018-03-13 10:34:00
3056,1,2018-03-14 13:57:00
3057,0,2018-02-19 10:23:00
3057,1,2018-02-28 13:48:00
3057,3,2018-05-24 13:35:00
3057,2,2018-12-03 14:22:00
3058,1,2018-01-03 09:44:00
3058,2,2018-01-03 11:34:00
3058,0,2018-02-19 10:23:00
3058,3,2018-05-24 13:35:00
3059,1,2018-01-03 09:44:00
3059,2,2018-01-03 11:34:00
3059,0,2018-02-19 10:23:00
3059,3,2018-05-24 13:35:00
3060,0,2018-02-19 10:23:00
3060,1,2018-02-28 13:48:00
3060,3,2018-05-24 13:35:00
3060,2,2018-12-03 14:22:00
3061,0,2018-02-19 10:27:00
3061,1,2018-02-28 13:36:00
3061,2,2018-05-23 14:24:00
3061,3,2018-05-24 13:35:00
3062,0,2018-02-19 10:27:00
3062,15,2018-02-26 13:03:00
3063,0,2018-02-19 10:27:00
3063,1,2018-02-28 13:36:00
3063,2,2018-05-23 14:24:00
3063,3,2018-05-24 13:35:00
3064,0,2018-02-19 10:33:00
3064,21,2018-02-19 11:16:00
3064,1,2018-02-22 12:53:00
3064,2,2018-02-24 06:27:00
3064,3,2018-05-24 13:34:00
3065,0,2018-02-19 10:42:00
3065,2,2018-10-07 10:01:00
3065,3,2018-10-07 15:00:00
3066,0,2018-02-19 10:42:00
3066,2,2018-10-07 10:01:00
3066,3,2018-10-07 15:00:00
3067,0,2018-02-19 10:49:00
3067,2,2018-10-07 09:20:00
3067,3,2018-10-07 15:00:00
3068,0,2018-02-19 10:56:00
3068,1,2018-02-27 10:56:00
3068,3,2018-04-19 14:46:00
3068,2,2018-09-03 15:20:00
3069,0,2018-02-19 11:02:00
3069,2,2018-03-15 11:13:00
3069,3,2018-04-26 11:11:00
3069,1,2018-06-03 14:42:00
3070,0,2018-02-19 11:05:00
3070,14,2018-08-23 14:29:00
3070,3,2018-08-30 15:38:00
3070,2,2018-10-03 10:35:00
3071,1,2018-01-03 14:18:00
3071,2,2018-01-03 16:49:00
3071,0,2018-02-19 11:06:00
3071,3,2018-04-26 11:13:00
3072,1,2018-01-05 10:57:00
3072,0,2018-02-19 11:07:00
3073,21,2018-02-19 11:16:00
3073,1,2018-02-22 12:54:00
3073,2,2018-02-24 06:18:00
3073,3,2018-05-24 13:34:00
3074,1,2018-01-03 14:20:00
3074,0,2018-02-19 11:22:00
3074,9,2018-03-14 17:10:00
3074,3,2018-04-26 11:13:00
3074,2,2018-06-03 12:12:00
3075,0,2018-02-19 11:34:00
3075,15,2018-08-03 14:36:00
3076,0,2018-02-19 11:36:00
3076,1,2018-02-27 07:59:00
3076,2,2018-03-28 13:54:00
3076,3,2018-09-05 14:09:00
3077,0,2018-02-19 11:39:00
3077,3,2018-05-07 14:11:00
3078,0,2018-02-19 11:39:00
3078,3,2018-05-07 14:11:00
3079,0,2018-02-19 11:44:00
3079,1,2018-02-28 17:38:00
3080,0,2018-02-19 11:49:00
3080,1,2018-03-13 13:48:00
3080,2,2018-05-22 16:52:00
3080,3,2018-07-06 13:11:00
3081,0,2018-02-19 11:59:00
3081,2,2018-03-17 08:24:00
3081,1,2018-07-03 10:07:00
3081,3,2018-07-06 13:10:00
3082,0,2018-02-19 12:05:00
3082,1,2018-03-19 09:46:00
3082,2,2018-03-23 12:02:00
3082,3,2018-05-24 13:35:00
3083,0,2018-02-19 12:05:00
3083,3,2018-03-29 15:08:00
3083,2,2018-06-03 15:54:00
3084,0,2018-02-19 12:17:00
3084,2,2018-03-16 15:40:00
3084,3,2018-05-04 15:49:00
3085,3,2018-02-08 16:06:00
3085,0,2018-02-19 12:24:00
3085,14,2018-07-26 14:58:00
3085,14,2018-07-31 15:11:00
3085,2,2018-10-03 06:25:00
3086,0,2018-02-19 12:32:00
3086,17,2018-03-14 11:09:00
3086,2,2018-03-14 15:15:00
3086,9,2018-03-16 16:58:00
3086,8,2018-04-13 11:49:00
3086,3,2018-04-26 11:14:00
3086,2,2018-05-04 07:25:00
3086,3,2018-06-28 14:05:00
3087,0,2018-02-19 12:32:00
3087,2,2018-03-17 10:10:00
3087,8,2018-04-13 12:09:00
3087,3,2018-05-24 13:35:00
3088,0,2018-02-19 12:32:00
3089,0,2018-02-19 12:32:00
3089,2,2018-10-08 09:36:00
3089,9,2018-10-08 10:29:00
3089,3,2018-10-08 17:28:00
3090,0,2018-02-19 12:32:00
3090,2,2018-03-14 14:49:00
3090,3,2018-05-24 13:35:00
3091,0,2018-02-19 12:57:00
3091,2,2018-03-14 17:57:00
3091,3,2018-05-24 13:35:00
3092,15,2018-02-19 13:12:00
3093,0,2018-02-19 13:18:00
3094,1,2018-02-19 13:19:00
3094,2,2018-02-23 13:59:00
3094,9,2018-02-28 17:29:00
3094,3,2018-03-29 15:08:00
3095,0,2018-02-19 13:29:00
3095,1,2018-02-23 13:48:00
3095,2,2018-03-04 14:07:00
3095,3,2018-04-26 11:11:00
3096,0,2018-02-19 13:39:00
3096,17,2018-02-20 17:03:00
3096,3,2018-04-26 11:16:00
3096,2,2018-09-03 16:34:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,1,2018-02-19 13:44:00
3097,0,2018-02-19 13:44:00
3097,1,2018-02-19 13:45:00
3097,1,2018-02-19 13:45:00
3097,1,2018-02-19 13:45:00
3097,1,2018-02-19 13:45:00
3097,1,2018-02-19 13:45:00
3097,1,2018-02-20 16:47:00
3097,1,2018-02-20 16:48:00
3097,1,2018-02-20 16:49:00
3097,1,2018-02-20 16:49:00
3097,1,2018-02-20 16:50:00
3097,3,2018-03-29 15:11:00
3097,2,2018-07-03 15:14:00
3097,2,2018-07-03 15:16:00
3098,0,2018-02-19 14:18:00
3098,1,2018-02-28 11:42:00
3098,3,2018-03-29 15:07:00
3098,2,2018-06-03 17:30:00
3099,0,2018-02-19 14:18:00
3099,15,2018-02-21 16:07:00
3100,0,2018-02-19 14:27:00
3100,1,2018-03-19 12:27:00
3100,2,2018-03-20 17:14:00
3100,3,2018-09-05 14:09:00
3101,0,2018-02-19 14:28:00
3101,9,2018-03-20 16:19:00
3101,1,2018-05-03 10:57:00
3101,3,2018-09-05 14:09:00
3101,2,2018-10-03 07:51:00
3102,0,2018-02-19 14:44:00
3102,1,2018-05-03 10:39:00
3102,3,2018-09-05 14:11:00
3102,2,2018-10-03 05:47:00
3102,9,2018-12-03 17:23:00
3103,0,2018-02-19 14:44:00
3103,1,2018-05-03 10:39:00
3103,3,2018-09-05 14:11:00
3103,2,2018-10-03 05:47:00
3103,9,2018-12-03 17:23:00
3104,0,2018-02-19 14:46:00
3104,17,2018-02-22 09:35:00
3104,17,2018-08-03 13:35:00
3104,1,2018-08-03 16:34:00
3105,0,2018-02-19 14:47:00
3105,17,2018-02-22 10:33:00
3105,1,2018-07-03 15:15:00
3106,0,2018-02-19 14:47:00
3106,3,2018-05-07 14:10:00
3106,1,2018-07-03 15:39:00
3106,2,2018-10-03 07:02:00
3107,0,2018-02-19 14:49:00
3107,21,2018-02-19 14:54:00
3107,3,2018-05-24 13:34:00
3107,1,2018-07-03 10:50:00
3108,0,2018-02-19 15:15:00
3108,2,2018-03-14 10:22:00
3108,3,2018-06-28 14:03:00
3108,1,2018-07-03 12:36:00
3109,0,2018-02-19 15:15:00
3109,17,2018-02-20 16:06:00
3109,2,2018-03-14 10:22:00
3109,3,2018-06-28 14:03:00
3109,1,2018-07-03 12:36:00
3110,1,2018-02-19 15:40:00
3110,2,2018-05-06 16:43:00
3110,3,2018-08-06 09:38:00
3111,0,2018-02-19 16:08:00
3111,15,2018-02-20 15:13:00
3112,0,2018-02-19 16:08:00
3112,15,2018-02-20 15:13:00
3113,0,2018-02-19 16:08:00
3113,15,2018-02-20 15:13:00
3114,0,2018-02-19 16:08:00
3114,15,2018-02-20 15:13:00
3115,0,2018-02-19 16:08:00
3115,15,2018-02-20 15:13:00
3116,0,2018-02-19 16:08:00
3116,15,2018-02-20 15:13:00
3117,0,2018-02-19 16:08:00
3117,15,2018-02-20 15:13:00
3118,0,2018-02-19 16:08:00
3118,15,2018-02-20 15:13:00
3119,0,2018-02-19 16:13:00
3119,2,2018-03-15 17:44:00
3119,3,2018-04-26 11:16:00
3120,0,2018-02-19 16:13:00
3120,2,2018-03-15 17:44:00
3120,3,2018-04-26 11:16:00
3121,0,2018-02-19 16:13:00
3121,2,2018-03-15 17:25:00
3121,3,2018-04-26 11:16:00
3122,0,2018-02-19 16:13:00
3122,2,2018-03-15 17:44:00
3122,3,2018-04-26 11:16:00
3123,0,2018-02-19 16:19:00
3123,2,2018-03-16 15:50:00
3123,3,2018-05-04 15:50:00
3123,1,2018-09-03 09:58:00
3124,0,2018-02-19 16:30:00
3124,1,2018-02-27 10:09:00
3124,3,2018-07-06 13:12:00
3124,2,2018-10-03 10:55:00
3125,0,2018-02-19 16:46:00
3125,2,2018-04-30 16:32:00
3125,3,2018-06-28 14:04:00
3126,0,2018-02-19 17:18:00
3126,1,2018-02-21 08:48:00
3126,2,2018-02-21 10:52:00
3126,3,2018-03-13 14:48:00
3127,0,2018-02-19 17:27:00
3127,1,2018-02-27 11:26:00
3127,3,2018-03-13 14:48:00
3127,2,2018-05-03 12:41:00
3128,0,2018-02-19 17:38:00
3128,1,2018-03-14 12:17:00
3128,2,2018-03-15 13:14:00
3128,3,2018-05-04 15:50:00
3129,0,2018-02-19 18:41:00
3129,1,2018-03-14 12:03:00
3130,0,2018-02-19 18:43:00
3130,1,2018-03-15 11:46:00
3131,0,2018-02-19 18:44:00
3131,1,2018-03-20 00:13:00
3132,0,2018-02-19 18:46:00
3132,2,2018-03-17 07:28:00
3132,1,2018-07-03 14:53:00
3132,3,2018-09-05 14:11:00
3133,0,2018-02-19 18:59:00
3133,1,2018-03-17 02:27:00
3133,2,2018-03-22 13:06:00
3133,3,2018-04-26 11:15:00
3134,0,2018-02-20 07:28:00
3134,17,2018-02-20 10:26:00
3134,1,2018-02-27 11:14:00
3134,3,2018-05-17 14:50:00
3134,2,2018-09-03 17:54:00
3134,7,2018-11-05 10:01:00
3134,3,2018-11-05 10:02:00
3134,2,2018-11-05 10:07:00
3135,0,2018-02-20 07:33:00
3135,2,2018-03-13 06:50:00
3135,9,2018-03-15 17:13:00
3135,3,2018-06-28 14:02:00
3135,1,2018-07-03 11:33:00
3136,0,2018-02-20 07:42:00
3136,1,2018-02-21 17:35:00
3136,2,2018-10-03 10:03:00
3136,3,2018-12-04 14:07:00
3137,0,2018-02-20 07:42:00
3137,1,2018-02-21 17:35:00
3137,2,2018-10-03 10:03:00
3137,3,2018-12-04 14:07:00
3138,0,2018-02-20 07:56:00
3138,1,2018-02-26 07:42:00
3138,3,2018-04-19 14:46:00
3138,2,2018-10-03 08:34:00
3139,0,2018-02-20 08:05:00
3139,1,2018-02-27 14:40:00
3139,2,2018-03-21 15:08:00
3139,3,2018-04-26 11:13:00
3140,1,2018-01-03 09:10:00
3140,0,2018-02-20 08:05:00
3140,2,2018-03-14 13:39:00
3140,3,2018-04-19 14:46:00
3141,0,2018-02-20 08:06:00
3141,1,2018-02-22 07:26:00
3141,2,2018-02-22 12:37:00
3141,3,2018-03-15 14:13:00
3142,0,2018-02-20 08:08:00
3142,14,2018-02-20 13:06:00
3142,1,2018-02-26 07:43:00
3142,2,2018-03-14 17:50:00
3142,3,2018-05-04 15:49:00
3143,0,2018-02-20 08:08:00
3143,1,2018-02-26 07:43:00
3143,2,2018-03-14 17:50:00
3143,3,2018-05-04 15:49:00
3144,0,2018-02-20 08:08:00
3144,1,2018-02-26 07:43:00
3144,2,2018-03-14 17:50:00
3144,3,2018-05-04 15:49:00
3145,0,2018-02-20 08:08:00
3145,1,2018-02-26 07:43:00
3145,2,2018-03-14 17:50:00
3145,3,2018-05-04 15:49:00
3146,0,2018-02-20 08:17:00
3146,14,2018-02-20 09:21:00
3146,1,2018-02-22 17:30:00
3146,2,2018-02-28 13:13:00
3146,3,2018-03-15 14:14:00
3147,0,2018-02-20 08:17:00
3147,1,2018-02-22 17:30:00
3147,2,2018-02-28 13:13:00
3147,3,2018-03-15 14:14:00
3148,0,2018-02-20 08:17:00
3148,1,2018-02-22 17:30:00
3148,2,2018-02-28 13:13:00
3148,3,2018-03-15 14:14:00
3149,0,2018-02-20 08:17:00
3149,1,2018-02-22 17:30:00
3149,2,2018-02-28 13:13:00
3149,3,2018-03-15 14:14:00
3150,0,2018-02-20 08:18:00
3150,1,2018-02-23 08:01:00
3150,2,2018-02-28 13:17:00
3150,3,2018-03-15 14:14:00
3151,0,2018-02-20 08:29:00
3151,1,2018-02-20 08:30:00
3152,0,2018-02-20 08:35:00
3152,14,2018-02-26 09:17:00
3152,1,2018-05-03 11:23:00
3152,3,2018-05-24 13:32:00
3152,2,2018-10-03 10:55:00
3153,0,2018-02-20 08:48:00
3153,1,2018-02-22 17:30:00
3153,3,2018-03-29 15:08:00
3153,2,2018-07-03 15:11:00
3154,0,2018-02-20 08:48:00
3154,1,2018-02-22 17:30:00
3154,3,2018-03-29 15:08:00
3154,2,2018-07-03 15:11:00
3155,0,2018-02-20 08:48:00
3155,1,2018-02-22 17:30:00
3155,3,2018-03-29 15:08:00
3155,2,2018-07-03 15:11:00
3156,0,2018-02-20 08:48:00
3156,1,2018-02-23 17:35:00
3156,2,2018-03-20 15:29:00
3156,3,2018-12-04 14:07:00
3157,0,2018-02-20 08:49:00
3157,1,2018-02-22 09:03:00
3157,8,2018-02-22 15:03:00
3157,3,2018-03-15 14:13:00
3157,19,2018-03-22 15:29:00
3157,3,2018-05-04 15:50:00
3157,2,2018-08-03 11:43:00
3158,0,2018-02-20 08:49:00
3158,1,2018-02-22 17:30:00
3158,2,2018-02-27 15:13:00
3158,3,2018-04-26 11:15:00
3159,0,2018-02-20 08:49:00
3159,1,2018-02-22 17:30:00
3159,2,2018-02-27 15:13:00
3159,3,2018-04-26 11:15:00
3160,0,2018-02-20 09:21:00
3160,1,2018-02-23 17:34:00
3161,0,2018-02-20 09:22:00
3161,2,2018-03-19 11:02:00
3161,1,2018-05-03 10:14:00
3161,3,2018-05-24 13:32:00
3162,0,2018-02-20 09:28:00
3162,1,2018-02-20 10:35:00
3162,2,2018-02-21 13:06:00
3162,3,2018-03-15 14:13:00
3163,0,2018-02-20 09:29:00
3163,1,2018-02-21 17:34:00
3163,2,2018-03-21 10:33:00
3163,3,2018-05-04 15:50:00
3164,21,2018-02-20 09:30:00
3164,1,2018-02-21 15:29:00
3164,2,2018-02-24 06:42:00
3164,9,2018-03-13 17:03:00
3164,3,2018-04-26 11:14:00
3165,21,2018-02-20 10:06:00
3165,1,2018-02-22 12:52:00
3165,3,2018-03-29 15:08:00
3165,2,2018-05-03 13:07:00
3166,0,2018-02-20 10:21:00
3166,1,2018-02-22 16:17:00
3166,2,2018-02-23 16:22:00
3166,3,2018-05-04 15:49:00
3167,0,2018-02-20 10:21:00
3167,1,2018-02-22 16:17:00
3167,2,2018-02-23 16:22:00
3167,3,2018-05-04 15:49:00
3168,0,2018-02-20 10:21:00
3168,1,2018-02-22 16:17:00
3168,2,2018-02-23 16:22:00
3168,3,2018-05-04 15:49:00
3169,0,2018-02-20 10:22:00
3169,2,2018-03-17 07:29:00
3169,1,2018-08-03 12:33:00
3169,3,2018-12-04 14:07:00
3170,0,2018-02-20 10:43:00
3170,1,2018-03-13 09:52:00
3170,2,2018-03-22 16:10:00
3170,3,2018-05-24 13:32:00
3171,0,2018-02-20 10:47:00
3171,21,2018-02-20 11:03:00
3171,1,2018-02-23 07:58:00
3171,3,2018-03-29 15:08:00
3171,2,2018-06-03 17:39:00
3172,0,2018-02-20 10:48:00
3172,1,2018-02-22 15:07:00
3173,0,2018-02-20 10:51:00
3173,2,2018-03-04 09:06:00
3173,1,2018-03-13 11:09:00
3173,14,2018-03-16 12:01:00
3173,9,2018-07-27 11:58:00
3173,3,2018-07-27 16:57:00
3174,0,2018-02-20 10:54:00
3174,1,2018-05-03 16:19:00
3174,9,2018-05-03 16:39:00
3174,3,2018-05-24 13:34:00
3175,0,2018-02-20 10:54:00
3175,1,2018-05-03 16:19:00
3175,9,2018-05-03 16:39:00
3175,3,2018-05-24 13:34:00
3176,0,2018-02-20 10:59:00
3176,1,2018-03-26 10:43:00
3176,2,2018-03-27 17:01:00
3176,3,2018-09-05 14:10:00
3177,0,2018-02-20 11:09:00
3177,1,2018-02-26 12:59:00
3178,0,2018-02-20 11:10:00
3178,1,2018-02-27 11:12:00
3178,2,2018-03-14 11:06:00
